X,Y,Z,Normalized Luminosity,Normalized Radius
527.8329077147293,680.1821133937526,748.3730898081308,0.3414,0.6095
-902.6990889179178,543.2299498170003,618.8812693193995,0.2946,0.2722
897.5565258594336,-560.265184364845,418.41185454499987,0.3431,0.3352
-224.12115018674945,362.7620961535886,-463.5837356198605,0.6363,0.2425
604.910373545436,-119.26569678271062,-539.709335590103,0.5269,0.6448
901.9630564874226,92.62777376042004,-121.93252820243345,0.4718,0.294
799.9043224420054,535.6708746275908,988.0806587700085,0.2035,0.5351
667.4271149806125,489.17229515882286,356.18214512536383,0.4799,0.7802
-598.6614996022374,-152.67054839259322,-348.6365385588093,0.5904,0.6019
832.3675310309186,-150.03186701036486,33.23319095803322,0.5113,0.9767
167.41775304519547,-627.5808367781331,-268.0542470198146,0.5943,0.8426
-718.020797425811,89.1076683563058,-557.3367522728588,0.4727,0.867
-350.8415083689,-174.24470612699986,-912.6919032404594,0.4266,0.9814
-572.0341851754505,899.2134905382532,712.6365307116516,0.2598,0.24
674.1244597538557,491.36899423286764,-907.5247647172109,0.2883,0.7414
412.7320508257196,456.75019391868364,404.86765117973414,0.5746,0.1902
958.0281229458001,132.21091625546092,703.8645421506703,0.3094,0.4766
433.0307264589576,-893.9138677186813,-463.3058199422386,0.3672,0.6208
-41.89984952202349,867.2615625269852,-536.7577595631196,0.4106,0.5532
535.2603550574472,-3.437246373788412,-80.20513122260638,0.6875,0.1919
-673.7634122380467,781.236428489547,-835.987922053117,0.2334,0.6316
-638.5593581111918,-469.7483331557104,-833.932943028617,0.3357,0.1704
960.2339513134445,351.1606155552852,-440.2713275690455,0.3573,0.2998
785.3543077625218,-383.04241168341196,-984.1815131745508,0.2401,0.2676
-806.7263929471555,395.34601383087784,673.4590082986113,0.3518,0.7929
352.05235885343313,-664.5324178731591,444.46634586233426,0.4957,0.6469
-701.1445189951951,-557.9358281780069,645.9065705767891,0.3623,0.8555
797.9442976229495,684.657902970443,206.60283884347473,0.3814,0.6323
241.92446098998516,-709.9592421846608,-11.41426786171371,0.5669,0.1325
-374.53219287663455,180.87649773662042,-825.3717614424456,0.4664,0.9954
-590.1687288729947,405.3497362036128,-113.46039616085534,0.5815,0.83
259.17961070433967,-975.04308803294,458.7705886361348,0.3601,0.3855
192.0289685494522,887.6681851550823,-663.4252486689745,0.3507,0.6897
888.4363749367521,909.9506248463101,673.7238174617053,0.1691,0.236
619.3589222406476,811.498792285756,669.5443445552089,0.2952,0.6271
-482.11821081996015,550.379965700713,-880.5988104609416,0.339,0.6565
613.939637106567,308.2155545355631,-539.3287079797703,0.4958,0.263
-209.9604722986013,783.8645172381846,-441.7063366641487,0.4666,0.5393
923.1579343633716,-200.00936927479756,-459.97482973501724,0.3934,0.8016
-457.50851685390217,163.849925256201,582.755258352407,0.5619,0.5383
811.7511904403739,885.4297894324568,945.4438721526021,0.1174,0.3956
493.3518845538347,-286.51707311805103,555.8365666647051,0.5401,0.1072
-859.272436742557,-178.2302705403946,-994.95977337692,0.234,0.4486
258.35552319809335,-695.235674159182,-405.6262032677042,0.5119,0.1547
343.4825817565368,-245.37963035593395,599.9557422510945,0.5765,0.897
805.5556038459633,-151.60127970023927,295.1806448602638,0.497,0.6775
538.0820599604085,460.2591482696371,-489.1191717570227,0.5031,0.5244
-601.2690388734284,-831.5005552388827,-197.99187640437356,0.3966,0.694
80.35747385670993,796.0412881203536,938.8735657589291,0.2878,0.7644
109.30992188682876,-331.5548074353918,-574.7760790541583,0.6117,0.9632
747.4671348193133,231.18873880814158,971.6712300835832,0.2797,0.294
-239.26169082006027,16.11234904945968,-682.6206208673435,0.5823,0.9861
913.2689026312448,-341.02262102631187,-565.8821997963108,0.3492,0.3212
880.9153338315989,97.22328299338005,225.00289139855226,0.4721,0.7483
-176.2949020893618,-915.5746239374822,55.89980093119584,0.4607,0.5833
797.8078314333723,-975.3553837078861,800.295999939621,0.1382,0.8242
565.9390034305991,116.10843826907649,880.5530547916928,0.392,0.7745
424.52940968106714,979.1176425146864,-263.7914951175193,0.3653,0.771
-392.3077940547271,-613.333973793418,-742.1301121509061,0.3998,0.3684
-22.93473906499412,292.1778271649878,-263.7798216316694,0.7723,0.4821
368.31141948621234,-529.1517799909805,-203.9741050090256,0.6096,0.2425
-238.10919186985768,496.91906207272996,627.3294522309977,0.5179,0.2573
-666.6013302991953,389.47842611027227,450.8759168237166,0.4838,0.4537
-451.6035087064985,-792.8759931630714,-522.3146849758829,0.393,0.2352
-899.2519852994697,43.396564792597474,-607.9064532091279,0.3728,0.9699
-455.7511740262845,-275.21758159613466,132.11955857706994,0.6833,0.7859
-588.4632652602797,-569.2129582641971,281.29068652293176,0.5002,0.852
980.0251991329706,-83.2765370651789,520.6536469481628,0.3575,0.5498
-212.75317792898193,-120.020491999216,559.0069078170548,0.6478,0.7474
-43.874019535355046,616.7567761499886,-157.9058584067949,0.6316,0.657
-430.9872708906868,379.92761917712346,196.08581270158538,0.6495,0.9114
705.1689050480963,693.7789439904354,-270.35183971972526,0.4079,0.1793
-767.2600751652567,883.1988629803673,703.7733661191405,0.2117,0.2077
-376.5820634776911,-465.6313958153744,751.9320107317874,0.445,0.4656
-570.4153717981239,-49.867867057540366,207.33134810096772,0.6484,0.7443
218.31916465195968,881.7636545065382,-677.1865060368732,0.3458,0.2633
615.5720356094314,987.9914685188473,-622.7442667091294,0.2378,0.8049
-817.4399373497249,57.8302812577665,-506.7562674600572,0.4437,0.7526
683.4049303864617,856.8394193762508,43.464660238300894,0.3667,0.4629
-932.4076759713096,649.1612136357312,679.9980057297767,0.2355,0.6229
-650.3016145680365,604.1645999273758,763.3570044555615,0.3241,0.4331
-868.091341550296,-541.1591376941935,64.17650922912594,0.4082,0.7253
693.6715159366286,998.6660440185215,328.4488238502229,0.2728,0.5924
218.49384038623566,761.3125264746291,-667.7685779479854,0.4019,0.6557
594.2033189236768,435.67386246341835,592.8254337391015,0.454,0.2618
681.3400811879881,580.8526684133865,-230.9732048875361,0.4662,0.1789
81.79459823222373,779.5945933484477,254.72569979486343,0.5241,0.4473
-473.1238227531154,355.8019536060863,944.0808751855382,0.3566,0.3188
-429.85179758960476,-64.07220849363625,-424.98775217717787,0.6491,0.9078
-673.5947479431834,-813.4561490848669,-235.2657578181154,0.3753,0.5243
224.80598568571463,-68.48498082115691,-419.608926539722,0.7223,0.4883
851.5652260946292,-129.46909099588493,900.4213513035959,0.2806,0.7435
314.45611491040813,-920.0065546411452,-698.2252749193245,0.3089,0.4894
-702.8594159725499,-371.600811332043,-495.1585876942664,0.4592,0.8622
102.60494654112108,981.4561724243722,-319.0473325569334,0.4012,0.1659
508.808252788205,536.3089136407473,-709.4944576048306,0.4084,0.5585
130.1628162408481,575.0939396080653,-435.1386560330533,0.5769,0.5144
-345.69413347576483,97.8386148946604,221.1606727425626,0.7564,0.9679
-279.10036742511716,161.16703822755812,-403.08321422102904,0.702,0.973
564.0809307474692,553.0579230939525,866.4738495564336,0.323,0.8907
-868.7516265723099,201.00702954061308,-415.8184504956346,0.432,0.2861
654.9401106060134,753.9496372304609,-874.6458959494483,0.2335,0.31
-196.98842930722685,-680.2208035319151,-368.0815669732931,0.5392,0.8167
-796.5192489960325,-150.63515165440538,-530.299397014578,0.4407,0.5831
-883.3418693315906,514.4646151581928,422.5966130778354,0.3614,0.4565
708.4823866957988,-244.5136579027676,765.1787822947799,0.3816,0.613
-275.8617631300302,946.294888285338,-746.6331540861257,0.2861,0.4993
-357.1452481771464,189.29589431047566,-954.887675026373,0.4013,0.4044
-780.0105126592696,-759.3150862959201,32.018005860913036,0.3712,0.7554
-107.30421246359856,446.6423262858782,-709.4815469976397,0.512,0.4949
410.93840923150356,-122.94299367238182,-707.3831084573538,0.5224,0.7908
-23.629912855686484,-507.57029705306934,-127.98234709442352,0.6975,0.6894
-408.8967550953096,714.6627705898873,651.0425477217336,0.394,0.278
905.2815348483668,51.99907791760961,792.0761488138876,0.3049,0.2356
-251.98868405548262,607.4234522958459,112.19787478457374,0.6148,0.7439
-83.56555418305095,796.4073011025146,-223.33253322418602,0.52,0.7333
991.6378873819392,185.13234331580156,-490.60378256535506,0.3524,0.6576
576.7481945071979,495.2585425732666,767.4534572835939,0.3763,0.2739
626.8729785809896,133.83290058584635,-944.0545137499674,0.3412,0.508
-324.8446637664417,365.4653292454027,990.2183903830164,0.3624,0.1964
435.2539326825165,-391.0496698851547,970.023139965404,0.346,0.434
-909.2193930247882,-70.46569131883439,953.6956060282043,0.2382,0.21
-860.7107404566998,-544.8931111116253,-706.2397851885166,0.2843,0.3295
-92.62339355054337,579.2852423218221,138.10776291068396,0.652,0.5528
478.42880192295934,-284.93766268719355,984.6115757253317,0.3469,0.6125
406.5335677326743,-36.69229411234801,-958.968125889385,0.3983,0.3936
648.6878053095468,-551.4001178216731,-7.192028180088073,0.5084,0.4395
-381.99311761423576,348.43843105221094,702.7422254622202,0.4963,0.1385
-728.637692617647,201.49091577718923,406.95700767086964,0.5043,0.9133
926.0145751521788,994.3411366210007,-302.40522765272976,0.1963,0.2478
-582.4750668410428,-252.04445855683537,241.25859394846952,0.608,0.5065
-441.22325915825036,354.90335693977886,-783.865644134871,0.4417,0.1905
-524.0523116523259,-517.2835683249923,60.684315603913774,0.5734,0.5833
138.25527393767402,148.6067680179035,-243.33747287733627,0.8171,0.4944
458.1304566584097,997.4947244861644,86.88817097877222,0.3643,0.7406
-866.6032737530354,-341.74639451982114,-799.0800451456596,0.2914,0.7414
-55.74403660607436,706.455205319576,-197.88308710180695,0.5752,0.6825
309.81256887611517,-238.0090457060851,380.5618050912515,0.6851,0.5766
500.1740037900961,-314.28764098496504,601.9549838833414,0.5131,0.2752
-547.3733549019344,235.8550935242747,538.6677179036756,0.5362,0.4171
-84.16786852841733,-79.18973037658247,363.50383825386666,0.7798,0.5554
244.34019880000938,596.6828182940781,-355.5807479652999,0.5749,0.6487
408.7149990934756,-719.0584130392315,432.6918023971705,0.4611,0.9166
-998.3750462291318,-859.4836576925449,-60.48289509140318,0.2386,0.7922
994.173891510336,-158.6212336888642,-918.1992883849571,0.2133,0.6213
841.8150204515175,-50.27779000969463,952.2443254890479,0.2656,0.2821
-697.1025112161456,-801.3379893880488,562.7051416645056,0.306,0.4149
728.3073879541328,-214.99127715050736,-222.13202590539356,0.5432,0.9721
497.16851752342654,126.37344710671164,-908.1171015975491,0.3978,0.2747
-643.3817602917549,-375.2320724473972,-110.8541389465878,0.5652,0.4575
-996.7469504682554,-536.2655125314612,630.973961767821,0.2518,0.5197
968.6300447048966,-778.4716689425766,812.0485526286832,0.1429,0.2679
-154.07289290538745,-389.44895359656107,706.3258968842815,0.5259,0.4758
-605.9798940702736,987.1817643108909,975.1287310074047,0.1258,0.5329
658.616969083665,-914.4148437177711,-350.9945931592466,0.3185,0.6435
135.13562439480074,874.7214822476935,459.26353730584583,0.4243,0.5628
-430.46663942322834,-643.4655593693999,-7.27930470773731,0.553,0.1267
367.5079973894119,-657.9599933874973,885.666229911599,0.3286,0.6284
23.029564208190095,-795.6666087676269,-384.35032682082465,0.4897,0.9322
112.0618860278637,-264.7547902284433,658.4162503115106,0.5852,0.8975
312.0135608249402,-974.3302019052604,597.7309499524633,0.3159,0.1316
773.1539619605055,-500.3782065910667,-193.17443119460222,0.4567,0.8575
215.05024878321683,-974.1269563216131,-403.17644004867304,0.3788,0.6159
491.2246643054466,-895.7323968229518,-671.6649876515968,0.2941,0.3373
-563.673774764196,509.9821474749381,787.1994934355594,0.3682,0.7644
-638.1082099178536,704.3171681800852,-810.3047841468249,0.2789,0.7135
-287.99031123292184,162.73023505176548,-856.9985466602268,0.4696,0.6876
693.07406059392,944.2907893850559,-952.9907926224597,0.1282,0.1737
285.8324011671273,-93.84837869013188,-33.68529378751293,0.8252,0.1523
-226.91927264574497,185.68142048874392,346.1037109162464,0.7381,0.1214
210.70830061965466,749.5887976633255,-175.60914252290627,0.5392,0.5296
693.4894789412554,-484.36762106952585,-594.2098052096958,0.4032,0.6671
323.61624197596166,-659.9746649117258,925.7039066179693,0.3175,0.3139
-170.40169552134432,-630.6162559930629,595.4315972876732,0.4897,0.1542
-968.8505973748951,-161.60289634853746,230.5881644171102,0.4175,0.9996
-725.1706998907352,158.00233957219507,291.79106991359026,0.5396,0.2856
966.2546595176859,350.48681258552074,-13.69109074148355,0.4065,0.6872
-831.8610745985264,897.1918162714999,-264.55391511955463,0.2773,0.1832
572.6999924859895,-987.5140713218647,-214.1676329705706,0.3294,0.8535
-30.802693451181085,-714.7738251551343,-243.24928126423663,0.5637,0.1264
-578.7802224938405,-715.4279333240381,364.64417998667886,0.4285,0.4751
376.48217104858236,880.6841482503755,903.8977038213438,0.2397,0.2698
430.99723579332044,261.7469399457723,-386.49683824888496,0.6332,0.918
-18.24278491222401,755.001792891092,937.5468771960684,0.3049,0.8088
38.862696060263715,235.45974165900657,-961.110146632564,0.4283,0.8286
467.3120365912878,690.0928373719485,323.6389471402638,0.4838,0.1534
-506.4340309730289,-814.3362558022493,-241.8701997130321,0.429,0.8407
929.3150241325764,340.0730580697807,-754.6456779661956,0.2815,0.8057
940.2865004098621,-133.54431777644436,-694.8837608288245,0.3206,0.9086
-890.6110137947161,93.37921090299574,-918.9611341035018,0.2592,0.7924
464.8072832600915,-260.2546270589859,-442.8283430457627,0.6001,0.3141
442.46997745963085,217.6407106202828,-668.7611277337418,0.5203,0.6315
-25.330848163337237,-888.9804520060686,552.2678368449413,0.3956,0.8895
-386.6165807480178,-737.3198805977952,72.01168590054544,0.5175,0.9141
-322.5996313392352,409.07067625609056,-973.3290229177176,0.3626,0.2557
-874.0947339950158,-510.60638444343255,-835.5345023910747,0.2422,0.232
290.5524601732959,-183.33011741941357,-850.8171930755694,0.4702,0.6396
-64.671267399734,-934.1659689537494,399.7662216239835,0.4122,0.4913
911.6067761948752,648.8974950476925,922.9510329834575,0.1626,0.4152
-601.9108421365893,-549.4206986745085,525.9077608857815,0.44,0.4634
-363.1560034398344,769.5398340181671,-860.4777283705736,0.3013,0.3611
-571.5153110446083,694.3713373344724,148.5832033838078,0.4737,0.9498
-919.4716814013009,271.0736949800753,825.9600594727897,0.2694,0.8284
-334.2773444902567,212.49455944784881,-730.5606672299255,0.5202,0.8795
578.0563189017364,-378.25439529611856,-688.6970682982992,0.4368,0.3019
-802.1986875083662,-48.61891699754176,-493.20360028849655,0.4556,0.4737
-742.0204000356548,865.9572738553786,861.7666001547284,0.1747,0.8929
-175.65630508703362,780.1245094459218,409.1526828383328,0.4814,0.347
891.4647188097056,-891.5624753519627,-968.6206626780418,0.0821,0.4016
663.7288489552204,-85.40306654320375,820.3598011768506,0.3888,0.3863
-117.20757634823826,580.5899301294075,-88.3510118423469,0.6543,0.2916
-469.9099888389053,746.8767377737684,-188.70365456991317,0.479,0.8798
976.3726402689831,272.43070933383797,-982.0587562504605,0.1851,0.7063
-215.28620261443177,407.6682292810351,972.1775065213446,0.3788,0.3671
424.1406997835079,83.18015805947925,-932.7370481291424,0.4065,0.24
-541.8707237605864,-317.69998977315583,146.06064556949786,0.6277,0.4079
472.91759862493996,-457.31269032305397,188.25393758464952,0.6049,0.6819
890.1954048122448,-923.5588290511139,-80.4753472599416,0.258,0.4223
632.09057157902,111.72142929206507,571.5626031412883,0.5038,0.5557
-180.36449659047787,-419.06062416656573,439.12878277495065,0.6344,0.2623
492.71947032988805,135.24000700558167,-388.2820883605209,0.6295,0.41
733.2743603634876,73.89605764051407,-867.9637329035363,0.3426,0.5839
113.33855889889901,-13.8313101490819,-322.4237521701956,0.8025,0.5105
-794.5328001920391,32.29591700482638,-810.6401789117376,0.3444,0.4962
-866.4067039006926,-303.80474441347815,536.3299290091652,0.3861,0.8084
-356.59608028495995,-471.46896539689885,-284.9390023054128,0.6211,0.3453
370.8622159925437,892.0783246353051,349.0773039088492,0.4069,0.5654
-984.6803861501767,-800.7923138923059,452.0600022246274,0.2221,0.5481
-265.7846472080603,516.9325677477696,976.034672597058,0.3441,0.6513
-803.0455916592678,-945.2329798614574,55.00489184708658,0.2832,0.3381
-467.41458132753564,-270.0129200140491,-621.3833050325638,0.5248,0.6817
-853.6235920838458,-583.9258911742204,-72.73742280622503,0.4014,0.5064
409.7494511964185,-635.0904350651201,881.8851169092427,0.3294,0.786
-924.9582873842514,-950.7034543106263,-222.6661748650978,0.2235,0.8672
14.124536774392709,-723.834436319591,410.4312531877806,0.5195,0.4618
-435.33797781689043,942.081457435273,-941.672617926105,0.1909,0.2985
-402.11005568337987,-39.611254935329384,-928.7173373841408,0.4153,0.9699
-601.0086827415246,-28.291822802678325,376.2390046981527,0.5903,0.2793
526.9905711600904,-198.78078743394485,903.5697656672751,0.3853,0.9561
-547.7882209435026,794.7179116629525,-284.88866772448023,0.419,0.9424
119.20195188051912,771.7202821475471,649.6627658911634,0.4135,0.2506
618.1529024851959,412.2373924085555,829.1809283163841,0.3572,0.485
308.69718749953927,560.5571060197369,331.32805202844656,0.5839,0.3434
32.90698148480874,-475.0575444441582,826.4745387214598,0.4493,0.4308
855.8614429370164,126.98785885107304,-580.547695357567,0.3984,0.8486
-620.7025846703687,971.1247946517269,-423.25843782539937,0.2911,0.1056
-438.7578276234658,-629.7139086900338,479.33460193934843,0.4776,0.2005
707.0428921214097,-101.63017307621863,524.9108232975507,0.4882,0.4033
207.73309545944335,36.71507680556715,-994.9129479530785,0.4128,0.1436
49.707820549406506,-696.4570275587203,-725.3638063462573,0.4187,0.8989
290.75340202936604,608.5806728376017,599.4955840438693,0.479,0.8005
754.493769402781,-35.84532657954799,727.5712093617874,0.3945,0.2146
-673.6570803635549,-220.21244589415073,-231.14923055870668,0.5696,0.9965
896.7731516591282,307.9429199760855,209.58958665879345,0.4394,0.5427
-666.7795523771704,-241.57522376055124,658.0551144397409,0.4414,0.4323
-482.21462508404625,850.6039044416111,-830.7661036743685,0.2592,0.1367
37.9658163801048,765.1635600807458,804.383557778656,0.3587,0.817
35.78349808993494,785.7676940811984,603.9736431170006,0.4274,0.8518
407.5124746479494,369.55996596735895,703.4128873941838,0.4844,0.2246
824.9919342737596,966.4042641416738,405.78447892411464,0.2299,0.1882
384.5086537430045,201.78521434263598,740.9852176499508,0.5041,0.8233
-533.575506771617,-347.8957099297588,-448.63029218344025,0.5502,0.1036
300.6810214703835,-752.2841865220942,683.0479092738524,0.3882,0.3838
821.4811719445779,451.81441651780665,800.9940564512658,0.2881,0.3108
-597.8052464589782,242.69731176245978,31.100016623344573,0.6271,0.2153
-774.3939538030609,-973.7240131860599,369.5317710088673,0.2507,0.6832
-37.29425751420479,-607.4699425237213,271.8599855800892,0.6152,0.1609
-374.2481145157326,10.789080813137844,-323.70546121103655,0.7142,0.1491
-449.3499868893314,151.89369480594223,68.47499847204358,0.7233,0.1576
282.5779171109634,-26.943434156951866,198.26547799901073,0.8001,0.4401
978.5939875437609,871.1544906160088,-66.28665587621833,0.2426,0.5505
-220.08514084813658,946.2814475091259,-334.76520038975457,0.4067,0.187
-810.8863931083597,-516.4510798958675,-372.5267060535051,0.4047,0.936
-266.61972001564413,-316.19071664115086,-114.43363285816679,0.7522,0.2981
777.0743304576449,-253.3119386378122,-39.91309627333135,0.5276,0.2588
17.186332613062177,-573.5565376895688,189.43679540599942,0.6511,0.8893
-603.4170652689179,-860.8725596168507,999.7062520877039,0.1624,0.9497
979.3792997675107,256.8460591833805,-377.8529801872039,0.3761,0.3392
685.5971685009756,-617.6679667255289,-212.34090367275235,0.4533,0.3819
-589.7584056405092,449.966206115316,428.4197483396424,0.5054,0.7301
175.10124010005393,-198.032058931797,-377.5576362832169,0.7339,0.7884
552.4411747817949,575.160587313605,-241.9903274503688,0.5188,0.8152
942.1213386540728,-346.53341475537536,467.76468916424506,0.3606,0.5386
998.2117012338845,728.2308333425435,-710.0174754628816,0.1772,0.5516
-255.74702204421305,-277.2625207686376,-544.0420969207316,0.6178,0.8052
-472.9672213833935,460.0078098106185,784.786403159158,0.4081,0.9753
968.4908054943598,-774.117827541233,-548.9029832268519,0.2172,0.2248
-750.2962411486071,848.0348399531138,-215.10625104071596,0.3346,0.4534
184.47506498738312,-357.1513192155047,-918.333733779556,0.4212,0.1401
-858.6502502481812,715.5642810420668,-871.4202299006453,0.1817,0.4579
-998.4914945211572,-563.2631180724904,410.5798197498316,0.297,0.646
-191.91461979940948,-14.188721453376957,-617.593488169846,0.6265,0.7202
-17.028657716620273,-545.573224991079,-818.247896844817,0.4321,0.9053
-98.35282412430126,505.6693647090767,71.35138482061939,0.6997,0.6933
-280.0787582265905,272.0870603558101,9.736422905516406,0.7745,0.6126
962.5533710550253,-364.9771823918537,189.16790972692434,0.3957,0.4972
198.6966679874156,213.46590804502102,-423.7322345863414,0.703,0.4797
-345.98472577590655,34.21002240145776,-469.6966046174857,0.6626,0.9642
550.1667272478601,-385.14071947139405,252.9343644788844,0.5857,0.542
785.2516460570198,-388.07084479066225,767.0658990393417,0.3278,0.8747
-567.0085002347922,532.240627048727,698.1509999114087,0.3966,0.6498
892.6964860225221,253.7507875937706,109.21883080571297,0.4605,0.8508
-787.2892079037617,-173.3794698896229,-579.5542884306561,0.4268,0.5234
554.1221427587825,-139.23518699893816,26.428589796858205,0.6698,0.2524
320.2672650725874,-900.977430818342,724.0646461093925,0.3075,0.9209
-200.6919189024377,168.67889157700165,-835.0121587002443,0.4947,0.829
-839.5052736615985,354.0015655933669,904.2505728005424,0.2589,0.9351
338.3970105636163,-535.8843738530875,357.3137181922682,0.5799,0.8769
15.76505590479087,689.75477250879,-868.4271519069939,0.3596,0.2155
594.9116858618747,924.9650987711166,-135.13217165234346,0.3603,0.8143
375.370503697294,90.74468978875984,-241.86571899207593,0.7369,0.6396
954.5174330037796,-545.8998621324274,390.90395850603227,0.3262,0.9311
-453.4967494814199,-330.81317016481,-312.300737279646,0.6291,0.7136
985.5428518073647,-880.5387236483438,362.73152989707614,0.2088,0.1564
-709.0632255701756,-355.90977114823863,-637.2443810550799,0.4125,0.5082
87.65153119511433,447.72053900864944,18.604071385740667,0.7364,0.4411
800.5772708894958,505.35039404600684,-258.70101622455445,0.4334,0.9409
-601.5221018195218,-25.72383889335765,962.4146110788013,0.3446,0.6562
150.59936731035577,-626.666761858424,578.4577085433066,0.5,0.897
520.392921578695,-890.0104232967323,859.2071735518462,0.2252,0.9464
-493.2112154334669,-80.60938677501997,-177.9359030289811,0.6937,0.9942
756.0727297959409,846.6816493333117,261.84505624771896,0.3274,0.5995
753.4342385307561,885.0169376347822,281.7110686131673,0.3095,0.1952
-966.6556208467294,-918.8835332842316,-7.025947054266453,0.23,0.335
-959.0481644846665,756.7511033532414,45.53718638787541,0.2942,0.7854
-345.0165288375308,5.645432573959852,-905.9652907925997,0.4403,0.8639
-558.1806425601841,260.5690904806049,-402.26826048070996,0.5752,0.5391
169.59347513075795,-375.78477973902284,-364.68662653248134,0.6822,0.2055
-585.2429906090466,-609.6747145680732,-881.7001587382858,0.2949,0.4536
695.1795328112926,-592.7779630482221,-579.2620624224608,0.3754,0.551
-321.7024829461899,-260.43349266467476,-800.5565077517338,0.4797,0.1878
886.9660563383816,-786.281085955889,329.83336605349064,0.2897,0.1903
521.6434958289567,-119.31235617484947,-31.867559305356735,0.6905,0.4225
499.41568522104035,-276.8349427829604,374.3636942536068,0.6058,0.5519
-669.1360933423178,-317.20681140665147,-996.6573183194578,0.2831,0.9364
339.64954922165043,-65.10747550470694,-483.10728931082485,0.657,0.3323
-795.4503533010993,86.71083227232612,37.27831018417328,0.5375,0.6363
-567.8407945776238,757.0550296027955,360.6759720652408,0.4153,0.7374
-36.09987666936877,-768.923403503736,-519.5369000289502,0.4638,0.4593
-336.13072172822854,-288.9187178639678,586.1997869042063,0.5757,0.5178
269.5806282261419,65.43148935815384,-582.4706776187121,0.6275,0.7651
-123.32788638127363,-531.1729005943333,-661.3392098266653,0.5051,0.1067
-341.016688344866,-45.102587183306355,582.8166721701903,0.6093,0.6777
-279.38804201306505,634.9507340943319,521.8629872551157,0.4988,0.4125
-766.7140352407546,-770.9355475339139,-799.7394222915382,0.2207,0.2011
125.06476170929045,756.0619299028649,666.5215625744001,0.4136,0.3771
-577.7882499215841,542.7380370801147,-915.7540646386273,0.3007,0.773
-36.55001135648922,-129.81924588958566,-383.6061260483003,0.7652,0.5108
-311.098159990137,-41.71727606178456,443.7576502174986,0.6862,0.6296
-970.4882141838102,-259.03062132630134,24.901586721496187,0.4199,0.9361
384.18950121835246,-528.8894577778358,-783.2886385273672,0.411,0.804
-366.912164494805,189.8833259594635,-269.51819440079134,0.7152,0.564
570.6006717342989,-594.4950934631092,271.03067483154473,0.4992,0.1159
-392.78460332545785,557.9674381364691,995.5066085527021,0.3032,0.4613
-885.7649475846831,547.3971375582996,-862.3098450559901,0.2194,0.8479
124.48759030231417,-726.3434395043926,-502.64211689685425,0.485,0.6909
-165.8938907963352,829.8433925794518,616.9913134421158,0.3953,0.3703
-780.3409230820506,14.119823997978074,-42.251344262146404,0.5487,0.4361
341.5630231295165,639.2359341855647,-330.1831497829986,0.5402,0.9112
452.25042507752596,29.63971963980248,-273.97092876974045,0.6942,0.9898
94.75511103702752,-971.6835690312653,255.50582727235474,0.4174,0.7307
357.2334498729613,305.1856345156998,-280.89399019813493,0.684,0.9546
481.0322658438329,-290.05418872795974,-874.2331832126862,0.4001,0.7695
-828.620152297669,156.38534094599981,455.16473549220905,0.4468,0.1459
-422.7396783275899,-410.6124684122565,538.1860995314785,0.5392,0.1303
395.62563740073733,608.1910445276044,4.878336791074048,0.5811,0.501
-939.0561429985629,308.18925729480543,-607.0847394973844,0.3303,0.7111
277.5634070087426,245.2338269264635,989.8515319795658,0.3898,0.7333
455.52203890150463,-547.998324986954,516.6061515758381,0.4918,0.1429
285.7819686965654,688.2829073682371,289.7872664894662,0.5383,0.6522
-950.2510022754185,141.1809378861292,359.50419244241607,0.4078,0.8306
167.4812939453468,-36.001819747506715,661.026372422963,0.6057,0.3882
179.574802428599,-397.47541750822916,955.5592345408813,0.3936,0.4995
963.6900515461191,594.7261608816532,-684.1654116399159,0.2361,0.3432
656.6926640106983,166.0182148033407,-313.33592791978094,0.5691,0.6934
563.5183849790878,645.5960587626394,-923.0209617959382,0.2728,0.8538
977.4287043574402,-445.83531091633483,524.4593279614003,0.3098,0.6398
-435.6297537454428,717.3225466906622,170.98768922085378,0.5055,0.2948
-828.9487700970268,678.156801925988,880.4496941936518,0.1995,0.8364
22.581732288574585,6.224576412309034,-818.4471718682163,0.5273,0.3613
-282.0445955967266,822.9671781295231,-802.433945743702,0.3167,0.7659
-32.12192516555308,-371.20612815844595,-714.2762315186715,0.5349,0.3884
-659.3568525558164,-209.84108320930363,856.5007387959638,0.3643,0.6911
926.4745868082725,482.10381426897766,883.9199082622549,0.21,0.3793
-638.6278515382535,-144.9794050389877,430.9262842942371,0.5474,0.4999
-687.337304104352,-105.677997960065,-456.09117871844717,0.5199,0.5206
-895.461362095571,397.48354326608114,827.5758855682427,0.2596,0.9717
929.0786300806642,2.3511347029103717,-924.4204497750275,0.2433,0.5139
658.739889344505,-434.33401931501135,318.07464734218956,0.5088,0.8924
-408.94184842847926,484.0478879346799,801.8807768715371,0.4099,0.3138
-264.367149355184,592.4747790458509,-27.082585521814394,0.6251,0.8667
510.717643904183,370.03941659269435,-207.59533562017873,0.6167,0.7095
118.17119759328375,359.1934513177764,-151.6303532038295,0.7648,0.8822
124.03835957758793,-247.53504334691252,-332.8245341688727,0.75,0.1631
935.1564270332838,-697.8723146251486,-603.8427292323838,0.2415,0.5742
156.1518410283427,580.9434437151672,-163.17614655076238,0.6401,0.803
-129.1423637751377,77.21728805091516,713.5187818536685,0.579,1.0
-874.6056533499815,-906.4360277546682,-501.8830145674993,0.2172,0.2764
